Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDE36,OUT046,2583.7582897962798
FDZ36,OUT049,3065.120401199467
FDA11,OUT049,1537.1278889913538
FDN48,OUT010,224.1572631924151
FDQ12,OUT013,3838.1941575521837
FDO36,OUT018,3025.2587544244493
FDA35,OUT018,2027.1502448029669
FDZ59,OUT035,2720.069238437597
FDQ36,OUT013,695.5363206399372
FDF24,OUT046,1358.9774891417453
FDA11,OUT013,1542.2689703107865
FDQ12,OUT017,3817.9041026123846
FDP36,OUT046,748.9303287598514
FDA48,OUT027,5849.169594474975
FDJ12,OUT018,3412.9639916377328
FDY12,OUT035,854.3717633149924
FDH12,OUT027,2883.6560548164193
FDA47,OUT035,2576.1114375090665
FDT36,OUT049,673.7939699087228
FDQ48,OUT049,1537.1278889913538
FDC60,OUT027,2580.9485376707707
FDZ47,OUT018,1537.1278889913538
FDY36,OUT035,1148.4705495148646
FDG60,OUT045,3853.5875891130436
FDM60,OUT019,131.35476687711514
FDT12,OUT035,3787.281785077069
FDL12,OUT045,1027.5856140168567
FDY59,OUT017,1528.0834067304586
FDW23,OUT027,978.9254899954404
FDX12,OUT017,3894.181309382233
FDQ60,OUT035,2023.9298267641063
FDQ60,OUT027,2940.6493069813796
FDW24,OUT018,734.6755767402469
FDF12,OUT035,2456.592397233323
FDM12,OUT045,3065.120401199467
FDK48,OUT013,1418.8161103989373
FDV12,OUT010,239.76605099188393
FDH24,OUT013,2538.6643503746327
FDX24,OUT049,1528.0834067304586
FDT48,OUT045,3110.4376387159405
FDR24,OUT046,1477.082310166638
FDW60,OUT035,2846.621781492874
FDG60,OUT010,574.073219700637
FDJ12,OUT035,3584.177147662284
FDX12,OUT013,3893.8284465725114
FDV48,OUT035,1305.278068886939
FDI36,OUT049,3067.6667315707878
FDD36,OUT045,1936.8398409604413
FDR12,OUT010,390.6162878739981
FDY60,OUT018,2067.8778584995885
FDT60,OUT013,2027.1502448029669
FDV36,OUT019,280.0227127399464
FDC37,OUT010,253.5088321320263
FDJ60,OUT027,4284.798499619489
FDE36,OUT010,386.1291713338034
FDV12,OUT027,2849.970521130283
FDW12,OUT018,2452.0934787650044
FDK36,OUT045,748.2313098386544
FDW60,OUT046,2871.947304445086
FDN24,OUT035,890.6884418618624
FDQ60,OUT017,2027.1502448029669
FDT36,OUT017,657.9852324526496
FDZ36,OUT019,490.44654162349514
FDM24,OUT010,364.55034497207066
FDI48,OUT045,756.7077738181656
FDS24,OUT017,1473.1246547036615
FDQ48,OUT045,1537.1278889913538
FDV36,OUT013,2027.1502448029669
FDK48,OUT010,151.1391334881136
FDR48,OUT046,2480.2207600809834
FDX11,OUT027,5033.43392395317
FDK48,OUT018,1107.7489824027032
FDY11,OUT045,1087.2692495157762
FDR12,OUT046,2844.193110577934
FDG60,OUT018,3662.3692799634678
FDO12,OUT027,5780.0964718770965
FDC37,OUT046,1575.3965374867691
FDU60,OUT027,4284.798499619489
FDX36,OUT027,5849.169594474975
FDJ36,OUT018,1559.906951033575
FDA23,OUT018,1564.9512275119375
FDS60,OUT017,2937.966230140324
FDE24,OUT013,2065.3788219064095
FDR36,OUT027,981.7150010336111
FDV60,OUT046,3067.6667315707878
FDH60,OUT018,3062.990418981067
FDH24,OUT027,4169.739016513297
FDY11,OUT035,1103.3725956531682
FDO60,OUT049,690.8290704757039
FDL36,OUT046,1519.1451391184207
FDB37,OUT018,3683.2294412887795
FDQ24,OUT046,4005.209556486624
FDI12,OUT035,1436.8208527402332
FDI12,OUT018,1468.0265375355123
FDC37,OUT018,1575.3965374867691
FDQ12,OUT018,3615.213294487157
FDB36,OUT049,2029.9667220499891
FDC48,OUT013,1454.9473847646984
FDX48,OUT046,2487.380865388062
FDU48,OUT046,2038.409369379247
FDR48,OUT019,366.5645540197593
FDN12,OUT049,1614.405080396339
FDD36,OUT046,1936.8398409604413
FDB12,OUT027,2849.970521130283
FDM36,OUT018,2841.6429386576706
FDP36,OUT049,750.4843141963199
FDO24,OUT017,2538.6643503746327
FDC37,OUT035,1575.3965374867691
FDA36,OUT046,3065.120401199467
FDD48,OUT013,1925.5017539938913
FDL24,OUT017,2848.0493495816913
FDA48,OUT035,3744.449731618897
FDU60,OUT049,2740.0214676170203
FDX36,OUT035,3786.688189100355
FDF24,OUT045,1337.8279294503989
FDO48,OUT027,5849.169594474975
FDI24,OUT049,2861.33415365919
FDI48,OUT018,876.1066244343889
FDU48,OUT013,2036.3113596983185
FDV12,OUT045,1537.1278889913538
FDZ23,OUT019,473.7186318339575
FDZ47,OUT019,247.45014332766476
FDD48,OUT035,1915.0618327333232
FDT48,OUT035,3169.233942479595
FDL12,OUT010,132.08055724255073
FDI12,OUT027,2630.1304482045643
FDL12,OUT017,924.8531982090935
FDI36,OUT013,3069.0942996596054
FDJ48,OUT018,3687.27239718389
FDC48,OUT049,1400.5429577217685
FDD36,OUT017,2017.949630864584
FDC37,OUT017,1572.9458718762703
FDB60,OUT019,504.0449311156702
FDZ47,OUT013,1542.2689703107865
FDY48,OUT017,1564.9512275119375
FDX36,OUT010,573.9376462508496
FDJ60,OUT010,387.9493520514259
FDO36,OUT046,2892.043781510905
FDP24,OUT018,2020.7044193404613
FDY36,OUT010,143.5432398336661
FDS60,OUT049,3027.3887366428494
FDM60,OUT035,675.4982291772973
FDZ23,OUT017,3066.5479692882845
FDN48,OUT046,1526.0291155286802
FDK60,OUT013,1542.2689703107865
FDS24,OUT019,203.69168528637422
FDO48,OUT049,3765.9663312980347
FDA36,OUT049,3065.120401199467
FDH48,OUT027,2459.3326599840025
FDU36,OUT045,1537.1278889913538
FDS48,OUT018,2465.7187483081807
FDB37,OUT045,3889.274088103996
FDM12,OUT018,3062.990418981067
FDE24,OUT049,2041.0920922772316
FDV36,OUT049,2027.1502448029669
FDO60,OUT045,724.2403360887415
FDI48,OUT019,131.35476687711514
FDB49,OUT035,1559.906951033575
FDX48,OUT049,2485.2427293356845
FDY12,OUT049,874.6565489868443
FDS12,OUT049,2027.1502448029669
FDB60,OUT046,3065.120401199467
FDY60,OUT049,2196.7392284323096
FDP48,OUT013,3052.533260483548
FDK24,OUT013,712.5714212069182
FDO36,OUT017,3004.5028364257464
FDY36,OUT018,1124.5995248719803
FDZ48,OUT013,1912.567581763374
FDJ48,OUT049,4003.292877401088
FDZ12,OUT035,2070.1369800305447
FDY24,OUT027,1232.0353238997318
FDA23,OUT045,1552.5104437149753
FDZ12,OUT017,2424.9138241730843
FDO24,OUT019,380.07777153789016
FDF12,OUT049,2454.9423393818074
FDM12,OUT019,490.44654162349514
FDX23,OUT027,2834.815382849474
FDR24,OUT019,226.06700453594712
FDZ23,OUT046,3065.120401199467
FDZ60,OUT013,1577.6906147011002
FDS36,OUT027,2890.295778077503
FDZ47,OUT045,1537.1278889913538
FDN12,OUT035,1652.6687974354604
FDU60,OUT046,2743.0346217551287
FDV36,OUT035,2027.1502448029669
FDX48,OUT045,2485.2427293356845
FDT24,OUT017,1148.4012196931671
FDT12,OUT019,572.8602522848174
FDO48,OUT035,3751.795261978559
FDU60,OUT013,2684.601321887917
FDP36,OUT035,803.1317575190614
FDF24,OUT013,1483.3119537858784
FDW23,OUT017,658.8776098666925
FDQ24,OUT027,5849.169594474975
FDI36,OUT045,3067.6667315707878
FDZ12,OUT045,2065.3788219064095
FDM12,OUT049,3065.120401199467
FDK60,OUT027,2834.815382849474
FDP36,OUT045,749.7852952751226
FDN48,OUT017,1532.4475193416938
FDA47,OUT049,2578.359490464709
FDZ47,OUT010,239.76605099188393
FDP48,OUT019,472.8365518394268
FDK24,OUT049,746.5074854218395
FDX24,OUT017,1526.0291155286802
FDJ60,OUT018,2571.1325946738634
FDL12,OUT018,984.1037131515953
FDW36,OUT013,1575.3965374867691
FDC48,OUT018,1326.243045026961
FDM12,OUT046,3065.120401199467
FDV36,OUT046,2027.1502448029669
FDJ12,OUT010,563.1248007172685
FDV24,OUT027,3993.876207378923
FDV48,OUT045,1305.278068886939
FDB12,OUT017,1572.9458718762703
FDZ59,OUT045,2683.1737537990994
FDY24,OUT046,901.5754004899212
FDA48,OUT013,3768.7412342525226
FDP36,OUT027,1082.8405067408403
FDS60,OUT010,432.29411295457817
FDZ60,OUT045,1575.3965374867691
FDZ48,OUT027,2925.30389058931
FDQ60,OUT013,2027.1502448029669
FDA35,OUT045,2023.9298267641063
FDP24,OUT035,2020.7044193404613
FDG12,OUT013,1974.463826542713
FDT60,OUT049,2027.1502448029669
FDW48,OUT046,1325.9190095903678
FDB49,OUT013,1542.2689703107865
FDS12,OUT045,2027.1502448029669
FDC60,OUT013,1534.7471935229746
FDD48,OUT049,1925.5017539938913
FDD48,OUT017,1915.0618327333232
FDX60,OUT035,1298.3798407973447
FDW36,OUT045,1575.3965374867691
FDV24,OUT035,2456.592397233323
FDL36,OUT035,1473.2320600261178
FDB37,OUT017,3888.575650776626
FDI36,OUT027,5785.477970395536
FDB60,OUT027,5765.616127396306
FDI48,OUT027,1173.1703400185052
FDU48,OUT019,286.56254268176167
FDH48,OUT035,1422.886704247609
FDM12,OUT027,5198.901582946015
FDE36,OUT013,2585.1858578850974
FDN48,OUT049,1494.634912071125
FDA48,OUT017,3747.125885318081
FDQ60,OUT049,2023.9298267641063
FDK48,OUT035,1110.71145325124
FDH24,OUT045,2504.0833262814876
FDG60,OUT017,3833.330113551842
FDM36,OUT045,2846.621781492874
FDO12,OUT045,3065.120401199467
FDK36,OUT018,734.6755767402469
FDB49,OUT027,2834.815382849474
FDQ12,OUT049,3825.843076676324
FDI24,OUT018,2856.3553108239867
FDK60,OUT045,1537.1278889913538
FDY36,OUT013,1246.2434970706367
FDM24,OUT013,2485.2427293356845
FDK36,OUT010,131.35476687711514
FDR36,OUT018,663.5268123256151
FDV36,OUT018,2027.1502448029669
FDJ12,OUT046,3406.1795792868584
FDO36,OUT010,445.6976792028176
FDS48,OUT049,2456.592397233323
FDV12,OUT019,232.55543426800327
FDH60,OUT035,3065.120401199467
FDN24,OUT018,922.1176183197382
FDV48,OUT046,1340.9540496325412
FDN60,OUT013,2538.6643503746327
FDA35,OUT013,2027.1502448029669
FDH12,OUT046,1575.3965374867691
FDY11,OUT027,1412.7313874038373
FDY12,OUT027,1040.9493764063775
FDS36,OUT018,1674.8225231897827
FDX48,OUT035,2485.2427293356845
FDH12,OUT010,242.1211727829476
FDL12,OUT049,1019.5705185779101
FDC60,OUT035,1475.0272595763058
FDN24,OUT013,950.0902954277698
FDW60,OUT017,2848.0493495816913
FDX24,OUT010,219.27024140520396
FDM60,OUT027,979.6494846927772
FDT12,OUT049,3772.8428478591577
FDI60,OUT017,1064.114380409126
FDJ36,OUT046,1572.9458718762703
FDP48,OUT035,3043.1987141250297
FDY48,OUT027,2849.970521130283
FDO24,OUT018,2535.8154897578297
FDN48,OUT013,1534.7471935229746
FDE24,OUT046,2070.1369800305447
FDQ24,OUT035,4009.265062095282
FDC48,OUT045,1323.182672663119
FDA47,OUT019,385.36698790829195
FDM60,OUT045,675.4982291772973
FDQ36,OUT027,979.6494846927772
FDL48,OUT045,749.7852952751226
FDI36,OUT035,3065.120401199467
FDZ36,OUT010,490.6859263953364
FDH60,OUT013,3069.0942996596054
FDI60,OUT035,1084.7952388755648
FDK36,OUT049,750.4843141963199
FDU12,OUT017,4080.541263386542
FDK24,OUT017,731.8976619819264
FDI24,OUT046,2846.621781492874
FDY48,OUT049,1572.9458718762703
FDX12,OUT027,5849.169594474975
FDI48,OUT046,750.4843141963199
FDX11,OUT017,3056.868808832658
FDA36,OUT035,3065.120401199467
FDI36,OUT010,504.137219869868
FDH48,OUT046,1447.3394731629376
FDV12,OUT046,1537.1278889913538
FDO36,OUT045,2954.281847752967
FDC37,OUT045,1575.3965374867691
FDH24,OUT019,380.07777153789016
FDX23,OUT045,1528.0834067304586
FDD48,OUT046,1912.567581763374
FDU48,OUT049,2032.8117698670903
FDC60,OUT018,1466.1870348729435
FDX24,OUT018,1528.0834067304586
FDT36,OUT019,131.35476687711514
FDZ59,OUT017,2719.36821491651
FDO48,OUT017,3765.2749020492683
FDA35,OUT035,2027.1502448029669
FDT60,OUT035,2027.1502448029669
FDH12,OUT018,1572.9458718762703
FDY60,OUT035,2067.8778584995885
FDQ60,OUT018,2023.9298267641063
FDT60,OUT010,271.64430776468606
FDY60,OUT013,2454.9423393818074
FDA23,OUT010,239.7704573215659
FDU24,OUT018,1534.5807412882868
FDM12,OUT013,3066.5479692882845
FDI60,OUT027,1398.0446441005129
FDR36,OUT049,676.1972480984944
FDU11,OUT049,2027.1502448029669
FDU59,OUT017,2585.1858578850974
FDP23,OUT010,572.4842565403111
FDT59,OUT046,3829.584293475011
FDU35,OUT018,1537.1278889913538
FDQ47,OUT046,673.7939699087228
FDS23,OUT013,2032.8117698670903
FDS35,OUT049,1088.1755468770475
FDX35,OUT018,3586.6028600862323
FDS59,OUT049,1577.6906147011002
FDY35,OUT013,703.8621766403797
FDY47,OUT019,286.56254268176167
FDN23,OUT018,2449.3033109180706
FDV23,OUT017,2027.1502448029669
FDP59,OUT017,1572.9458718762703
FDQ11,OUT010,573.0996370566587
FDX47,OUT045,2530.641970282448
FDT11,OUT019,490.3707158548158
FDT59,OUT019,572.8602522848174
FDV47,OUT045,1430.10631237557
FDW35,OUT013,697.9395988297089
FDQ23,OUT046,1572.9458718762703
FDU23,OUT017,2684.601321887917
FDV11,OUT017,2854.6353851510457
FDO23,OUT046,1528.0834067304586
FDU59,OUT035,2538.6643503746327
FDP59,OUT035,1572.9458718762703
FDO11,OUT013,4017.874605838658
FDV35,OUT019,369.71226840159744
FDW59,OUT049,1395.3834664671576
FDQ59,OUT017,1389.706895461489
FDV23,OUT049,2027.1502448029669
FDW35,OUT027,980.4363907711693
FDP59,OUT013,1572.9458718762703
FDX35,OUT027,5849.169594474975
FDO11,OUT019,572.8602522848174
FDS47,OUT018,1480.1403694819526
FDT23,OUT027,2004.0437789728787
FDT47,OUT013,1542.2689703107865
FDR59,OUT018,3882.6188105107603
FDS59,OUT017,1662.9113322670662
FDR35,OUT017,3074.280714830174
FDT11,OUT013,3066.5479692882845
FDV35,OUT017,2487.380865388062
FDW47,OUT035,2017.949630864584
FDV23,OUT013,2027.1502448029669
FDW11,OUT045,1094.1536484107162
FDU47,OUT027,3038.114285932577
FDW59,OUT027,2459.3326599840025
FDX59,OUT017,657.9852324526496
FDR47,OUT013,3066.5479692882845
FDQ59,OUT049,1436.8208527402332
FDT59,OUT013,3841.9353743508714
FDX59,OUT049,673.7939699087228
FDS11,OUT045,3767.817178318766
FDW11,OUT010,132.08055724255073
FDV59,OUT049,3646.7984810833923
FDT47,OUT046,1537.1278889913538
FDP23,OUT019,572.2448717684698
FDW11,OUT046,1048.0322856592288
FDS35,OUT035,1084.7952388755648
FDP11,OUT018,3522.244558440682
FDP11,OUT049,3713.1711988201832
FDV59,OUT027,5849.169594474975
FDR23,OUT046,2846.621781492874
FDS23,OUT018,2032.8117698670903
FDV11,OUT018,2841.6429386576706
FDP23,OUT017,3678.06321595938
FDW11,OUT035,1020.9437722327681
FDQ47,OUT019,131.35476687711514
FDQ23,OUT045,1572.9458718762703
FDW59,OUT018,1425.3968527192699
FDS47,OUT019,206.6301428655139
FDU11,OUT010,270.8811814825168
FDR47,OUT045,3065.120401199467
FDX47,OUT010,372.3479499825133
FDO11,OUT045,4009.5790305714554
FDQ23,OUT049,1559.906951033575
FDV35,OUT027,4089.5437001010923
FDR11,OUT046,2562.136551189966
FDU35,OUT049,1537.1278889913538
FDT35,OUT035,2745.5972607038707
FDW47,OUT017,2027.1502448029669
FDX59,OUT010,131.35476687711514
FDT35,OUT013,2608.4639053568685
FDP59,OUT049,1572.9458718762703
FDX47,OUT035,2487.380865388062
FDS47,OUT010,200.04527464344795
FDV35,OUT045,2487.380865388062
FDR11,OUT010,379.0992868740195
FDT35,OUT027,4284.798499619489
FDZ35,OUT013,1572.9458718762703
FDU47,OUT035,2038.409369379247
FDT59,OUT010,573.0996370566587
FDQ47,OUT049,673.7939699087228
FDV11,OUT013,2852.1772566009226
FDQ11,OUT013,4052.4765337907897
FDP23,OUT049,3671.8860424264526
FDT35,OUT045,2758.4843035852605
FDU59,OUT045,2576.1114375090665
FDO11,OUT035,4009.5790305714554
FDX35,OUT035,3805.677339948268
FDU35,OUT035,1552.5104437149753
FDO11,OUT017,4010.3129362286627
FDX59,OUT035,673.0949509875256
FDR11,OUT027,4184.336294828338
FDV59,OUT013,3673.95868501321
FDQ11,OUT049,4029.885055872495
FDQ11,OUT045,4044.180958523588
FDZ35,OUT019,248.89730893450096
FDR47,OUT046,3065.120401199467
FDV59,OUT017,3678.06321595938
FDR23,OUT035,2846.621781492874
FDT11,OUT045,3065.120401199467
FDQ47,OUT013,695.5363206399372
FDX35,OUT010,573.9376462508496
FDT35,OUT046,2753.354384459225
FDT47,OUT035,1537.1278889913538
FDU59,OUT018,2571.1325946738634
FDU47,OUT046,2065.3788219064095
FDV23,OUT046,2027.1502448029669
FDU47,OUT049,2038.409369379247
FDU11,OUT046,2006.1329561824639
FDS59,OUT046,1575.3965374867691
FDV23,OUT010,272.91251485875875
FDQ11,OUT017,4068.9086872391845
FDV47,OUT027,2334.9550622809484
FDS23,OUT027,3031.768091192556
FDO23,OUT049,1534.5807412882868
FDT23,OUT017,1292.2504959718642
FDY47,OUT017,2027.1502448029669
FDS11,OUT018,3584.97835506054
FDT47,OUT010,225.16967177646265
FDT11,OUT049,3065.120401199467
FDT23,OUT035,1316.7042262584405
FDW35,OUT046,676.1972480984944
FDN23,OUT017,2452.1521715348736
FDQ59,OUT018,1430.3905556435286
FDS11,OUT013,3802.32929472722
FDW47,OUT018,2027.1502448029669
FDU11,OUT019,277.4660497045828
FDT47,OUT017,1537.1278889913538
FDT47,OUT018,1537.1278889913538
FDO11,OUT018,3689.5030447455997
FDY35,OUT017,725.4165272228453
FDR11,OUT018,2540.2549112897946
FDX35,OUT049,3801.62183433961
FDQ23,OUT018,1564.9512275119375
FDP59,OUT019,248.70604100501367
FDR11,OUT017,2538.6643503746327
FDQ47,OUT027,978.0331125813977
FDU35,OUT017,1537.1278889913538
FDU35,OUT013,1542.2689703107865
FDV47,OUT046,1408.2552108727791
FDR47,OUT035,3065.120401199467
FDR47,OUT019,504.2120816839655
FDT35,OUT049,2702.504725954104
FDT35,OUT018,2748.375541624022
FDV35,OUT013,2485.2427293356845
FDU47,OUT013,2070.1369800305447
FDT23,OUT010,151.1391334881136
FDV11,OUT027,4510.894959156274
FDW47,OUT027,3026.6602262337947
FDY35,OUT046,747.7063994379994
FDP23,OUT046,3711.2545197346462
FDO49,OUT018,734.6755767402469
FDO49,OUT013,772.226664927534
FDM25,OUT046,2846.621781492874
FDN13,OUT035,1537.1278889913538
FDQ49,OUT018,2492.1564196271956
FDQ49,OUT010,380.07777153789016
FDN49,OUT017,657.9852324526496
FDP37,OUT035,2027.1502448029669
FDK25,OUT018,2740.618417868667
FDP01,OUT046,2485.2427293356845
FDM25,OUT045,2846.621781492874
FDQ49,OUT049,2495.005280243999
FDL25,OUT013,1541.0775768362248
FDK25,OUT046,2669.45073617553
FDQ49,OUT035,2485.2427293356845
FDM01,OUT045,1572.9458718762703
FDO01,OUT019,285.6641745090689
FDR37,OUT019,460.0109126239827
FDM13,OUT027,3038.114285932577
FDQ37,OUT017,3066.5479692882845
FDO13,OUT027,4274.879853473741
FDO13,OUT018,2578.7794469610767
FDQ49,OUT045,2530.641970282448
FDM13,OUT046,2036.3113596983185
FDP01,OUT013,2485.2427293356845
FDM13,OUT045,2036.3113596983185
FDL13,OUT027,5849.169594474975
FDO49,OUT035,854.3717633149924
FDQ37,OUT019,504.2120816839655
FDN01,OUT017,2848.0493495816913
FDP49,OUT017,904.2433102981902
FDL25,OUT027,2809.7791426991644
FDL25,OUT045,1526.0291155286802
FDP37,OUT049,2032.8117698670903
FDL25,OUT046,1496.689962661457
FDN49,OUT027,980.4363907711693
FDM25,OUT019,426.30147681990434
FDN13,OUT027,2849.970521130283
FDK25,OUT013,2747.0248287926884
FDP01,OUT027,4034.7521360159944
FDN25,OUT045,917.0700376208443
FDR37,OUT018,3062.990418981067
FDO01,OUT017,2032.8117698670903
FDO01,OUT035,2027.1502448029669
FDN25,OUT046,950.169344054292
FDN49,OUT045,675.4982291772973
FDN13,OUT018,1537.1278889913538
FDN25,OUT017,904.2433102981902
FDP37,OUT027,3031.768091192556
FDM01,OUT049,1572.9458718762703
FDM13,OUT049,2038.409369379247
FDO49,OUT017,785.0314836324987
FDN01,OUT013,2848.0493495816913
FDN49,OUT013,697.9395988297089
FDP37,OUT010,277.7198540134947
FDL13,OUT035,3829.898582284982
FDO37,OUT046,3823.075702900352
FDM25,OUT049,2846.621781492874
FDP37,OUT046,2027.1502448029669
FDP49,OUT035,918.2036424989705
FDP01,OUT049,2485.2427293356845
FDP01,OUT045,2485.2427293356845
FDQ37,OUT049,3065.120401199467
FDO13,OUT046,2576.1114375090665
FDQ37,OUT045,3065.120401199467
FDN01,OUT035,2850.749688512105
FDL13,OUT046,3828.5309945085637
FDQ37,OUT018,3062.990418981067
FDR37,OUT017,3028.816304731667
FDL25,OUT035,1498.5706772134724
FDP01,OUT018,2482.393868718881
FDN25,OUT027,1232.0353238997318
FDO01,OUT010,278.39116161757784
FDO13,OUT035,2599.391653509998
FDO01,OUT013,2032.8117698670903
FDO49,OUT045,749.7852952751226
FDS49,OUT027,2056.7974333326847
FDC26,OUT013,1681.763764087597
FDG02,OUT049,3065.120401199467
FDR49,OUT045,747.0073805168024
FDZ25,OUT017,2749.1859096012668
FDX13,OUT019,572.8602522848174
FDO38,OUT010,155.22711305890675
FDM14,OUT018,1652.6687974354604
FDM14,OUT013,1575.3965374867691
FDC50,OUT019,231.32011900311358
FDK26,OUT010,490.61010062665696
FDF50,OUT018,3070.7231645229563
FDI50,OUT019,572.8602522848174
FDL26,OUT045,2492.542563204654
FDI02,OUT027,2928.6697962748985
FDB14,OUT017,1526.0291155286802
FDL26,OUT046,2485.2427293356845
FDS01,OUT035,2871.947304445086
FDE02,OUT035,1537.1278889913538
FDY13,OUT046,1172.3643428619996
FDU01,OUT049,3065.120401199467
FDY01,OUT046,1925.5017539938913
FDG14,OUT049,2468.567608924984
FDV49,OUT017,4089.7113314593553
FDR13,OUT017,1933.808765063159
FDZ37,OUT035,1448.265522043746
FDY25,OUT035,3027.3887366428494
FDT13,OUT045,3065.120401199467
FDO50,OUT045,1480.3020558781368
FDT13,OUT018,3062.990418981067
FDD14,OUT027,5171.68335376954
FDY49,OUT018,2661.8764093020523
FDD14,OUT046,3065.120401199467
FDU37,OUT019,168.38106387905435
FDL14,OUT045,2487.380865388062
FDE38,OUT035,2702.504725954104
FDR13,OUT045,1922.9696275713866
FDB50,OUT019,167.6499118577797
FDK50,OUT019,386.1291713338034
FDE38,OUT049,2697.418964010061
FDS37,OUT046,1928.194670222659
FDB14,OUT049,1528.0834067304586
FDW25,OUT018,1400.3971681858093
FDC14,OUT045,675.4982291772973
FDV25,OUT046,3745.823077284365
FDV25,OUT017,3771.1789934594144
FDB02,OUT017,2852.1772566009226
FDZ01,OUT019,248.89730893450096
FDH50,OUT049,3065.120401199467
FDN02,OUT018,3291.2078461968117
FDY25,OUT045,3055.4412407438404
FDJ50,OUT027,1084.4347300277684
FDY01,OUT045,1925.5017539938913
FDE02,OUT018,1523.5116898169188
FDK38,OUT046,2454.9423393818074
FDI50,OUT017,3830.9464564183627
FDX13,OUT035,4007.3483830097457
FDU01,OUT018,3062.990418981067
FDK50,OUT049,2576.1114375090665
FDA25,OUT027,2849.970521130283
FDI02,OUT049,1681.763764087597
FDF14,OUT013,2468.567608924984
FDJ50,OUT046,938.9328602617337
FDS01,OUT013,2955.7094158417854
FDL38,OUT017,1440.689171767795
FDG02,OUT045,3065.120401199467
FDJ38,OUT045,3065.120401199467
FDK38,OUT019,364.0372836006518
FDB50,OUT035,1307.8285462678093
FDB38,OUT010,386.1291713338034
