Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDT36,OUT035,632.264357862861
FDD36,OUT035,1947.6358845603336
FDR24,OUT049,1373.1315719214242
FDE36,OUT019,383.49750270913626
FDI24,OUT017,2867.795903959752
FDA11,OUT019,233.66949078994082
FDU48,OUT018,1987.9376882902852
FDY12,OUT045,788.6619786683831
FDU60,OUT017,2732.5797784869737
FDH12,OUT013,1651.660539090309
FDR24,OUT018,1405.9870032003146
FDW24,OUT017,744.6213185913277
FDU24,OUT035,1503.4064509333048
FDW36,OUT018,1633.8633341268824
FDE24,OUT019,355.5019016013711
FDC60,OUT045,1376.6881515909422
FDL36,OUT013,1426.0331403764803
FDZ48,OUT035,1746.8197842393015
FDR12,OUT035,2811.8974838304416
FDX23,OUT049,1545.08926746441
FDT60,OUT027,2994.4515125713156
FDS12,OUT046,2047.8612400413813
FDP12,OUT013,660.3191546460095
FDU48,OUT027,3012.3962105493097
FDB12,OUT045,1647.1350941233175
FDQ60,OUT046,2008.1717394462923
FDR60,OUT045,1282.9228801816887
FDI36,OUT017,3087.6437483696564
FDJ36,OUT013,1648.371792813553
FDZ60,OUT046,1654.7487890700224
FDX48,OUT013,2463.9590871850282
FDZ12,OUT027,3032.3391397759087
FDU36,OUT017,1552.3379223530221
FDX60,OUT049,1304.7634961067579
FDJ12,OUT027,5875.526900308898
FDD48,OUT027,2942.590419418496
FDO48,OUT010,573.3479039775656
FDL24,OUT046,2892.111273017807
FDD36,OUT013,2008.723508447991
FDP48,OUT010,462.0317588417697
FDX12,OUT049,3910.40620242676
FDE36,OUT046,2588.2756673039544
FDZ36,OUT049,3156.375693603914
FDA11,OUT049,1510.7580011663179
FDN48,OUT010,227.08373608928298
FDQ12,OUT013,3822.8735607731446
FDO36,OUT018,2949.3076945971466
FDA35,OUT018,1956.803681794161
FDZ59,OUT035,2722.4956533069862
FDQ36,OUT013,660.3191546460095
FDF24,OUT046,1325.2639391029045
FDA11,OUT013,1525.3358388177292
FDQ12,OUT017,3902.839930915904
FDP36,OUT046,801.299346527301
FDA48,OUT027,5875.526900308898
FDJ12,OUT018,3350.6276800656174
FDY12,OUT035,837.6935701081285
FDH12,OUT027,2887.0585227888864
FDA47,OUT035,2597.8982086971296
FDT36,OUT049,638.3434753318533
FDQ48,OUT049,1563.192735538861
FDC60,OUT027,2574.6614780692753
FDZ47,OUT018,1549.388213210814
FDY36,OUT035,1175.3409504268682
FDG60,OUT045,3897.0723653369355
FDM60,OUT019,131.7097109188804
FDT12,OUT035,3827.2224658461473
FDL12,OUT045,1014.0016108989247
FDY59,OUT017,1454.172669586103
FDW23,OUT027,1026.8973044746347
FDX12,OUT017,4012.5667559760473
FDQ60,OUT035,1987.3674682534897
FDQ60,OUT027,2947.596289868406
FDW24,OUT018,744.6475989163472
FDF12,OUT035,2462.5073354933957
FDM12,OUT045,3071.3657209767766
FDK48,OUT013,1364.961130781375
FDV12,OUT010,237.84253569365904
FDH24,OUT013,2547.271648723088
FDX24,OUT049,1445.9599288797651
FDT48,OUT045,3139.586400359619
FDR24,OUT046,1383.7453451003614
FDW60,OUT035,2882.3175857813276
FDG60,OUT010,574.3796013538396
FDJ12,OUT035,3639.5016800552094
FDX12,OUT013,3927.373430079856
FDV48,OUT035,1288.446341914607
FDI36,OUT049,3103.542859430861
FDD36,OUT045,1948.3271502446535
FDR12,OUT010,389.93918707482504
FDY60,OUT018,2055.386154921385
FDT60,OUT013,2015.3639728758772
FDV36,OUT019,280.18852078157767
FDC37,OUT010,252.14789625764794
FDJ60,OUT027,4304.689430783061
FDE36,OUT010,383.9516587665016
FDV12,OUT027,2864.7399744361064
FDW12,OUT018,2377.3746839866067
FDK36,OUT045,783.9588146468665
FDW60,OUT046,2938.2813274042537
FDN24,OUT035,873.1533147563277
FDQ60,OUT017,1992.7263425045294
FDT36,OUT017,586.4318834875651
FDZ36,OUT019,488.02815200212586
FDM24,OUT010,363.1313246792517
FDI48,OUT045,788.1229656853158
FDS24,OUT017,1380.3082162198446
FDQ48,OUT045,1573.6950256687146
FDV36,OUT013,2041.6746234356929
FDK48,OUT010,152.76855672229968
FDR48,OUT046,2477.111158637374
FDX11,OUT027,4930.870623842876
FDK48,OUT018,1113.6535522082745
FDY11,OUT045,1076.4993019698577
FDR12,OUT046,2876.696216269192
FDG60,OUT018,3599.7565904249363
FDO12,OUT027,5781.019723360863
FDC37,OUT046,1654.3858720959338
FDU60,OUT027,4304.689430783061
FDX36,OUT027,5875.526900308898
FDJ36,OUT018,1623.36003064345
FDA23,OUT018,1626.021895463022
FDS60,OUT017,2938.381302061204
FDE24,OUT013,2094.6432441350516
FDR36,OUT027,1032.2756559986728
FDV60,OUT046,3040.824761575321
FDH60,OUT018,2953.904251083902
FDH24,OUT027,4197.917545838538
FDY11,OUT035,1117.4576330724567
FDO60,OUT049,679.3609094763575
FDL36,OUT046,1439.9504612314313
FDB37,OUT018,3622.307425522753
FDQ24,OUT046,4044.1235726992622
FDI12,OUT035,1366.9868497246553
FDI12,OUT018,1367.8359073858214
FDC37,OUT018,1635.5211855937926
FDQ12,OUT018,3538.139428560065
FDB36,OUT049,2051.9302207324713
FDC48,OUT013,1387.9732245012094
FDX48,OUT046,2511.2995059159475
FDU48,OUT046,2070.733878047371
FDR48,OUT019,363.47759903019056
FDN12,OUT049,1674.798903896442
FDD36,OUT046,1981.6387973406427
FDB12,OUT027,2864.7399744361064
FDM36,OUT018,2790.2424505437602
FDP36,OUT049,794.2168712193504
FDO24,OUT017,2535.4613902152873
FDC37,OUT035,1657.036949684302
FDA36,OUT046,3110.9108262055124
FDD48,OUT013,1941.3460622003913
FDL24,OUT017,2885.1362669827895
FDA48,OUT035,3698.565061414093
FDU60,OUT049,2758.4904941788204
FDX36,OUT035,3738.5008483694605
FDF24,OUT045,1303.6290503315454
FDO48,OUT027,5875.526900308898
FDI24,OUT049,2920.5378869524598
FDI48,OUT018,831.0926455024933
FDU48,OUT013,2055.6475900604983
FDV12,OUT045,1543.7610425253029
FDZ23,OUT019,473.31557347957346
FDZ47,OUT019,245.4988621232964
FDD48,OUT035,1920.912280318226
FDT48,OUT035,3223.574740457569
FDL12,OUT010,132.86545905145545
FDI12,OUT027,2644.4142392939484
FDL12,OUT017,871.7005084006611
FDI36,OUT013,3070.451301297335
FDJ48,OUT018,3645.793602969393
FDC48,OUT049,1339.2573302958972
FDD36,OUT017,2024.741100233086
FDC37,OUT017,1653.6079139604717
FDB60,OUT019,501.69879456287794
FDZ47,OUT013,1569.3192854591573
FDY48,OUT017,1639.552803187715
FDX36,OUT010,574.6244063237928
FDJ60,OUT010,386.96166087668723
FDO36,OUT046,2912.876217120344
FDP24,OUT018,1948.1854567192763
FDY36,OUT010,144.45121088254402
FDS60,OUT049,3027.237918641491
FDM60,OUT035,646.2777912661021
FDZ23,OUT017,3065.1818050789802
FDN48,OUT046,1449.1100188553985
FDK60,OUT013,1570.4545588679282
FDS24,OUT019,202.72750209251066
FDO48,OUT049,3729.1812917787033
FDA36,OUT049,3120.4207190980837
FDH48,OUT027,2435.771687113519
FDU36,OUT045,1569.4887549166315
FDS48,OUT018,2427.1430254367124
FDB37,OUT045,3989.485339888324
FDM12,OUT018,3002.2215661700775
FDE24,OUT049,2070.7566248457188
FDV36,OUT049,2083.497248928446
FDO60,OUT045,739.977020419146
FDI48,OUT019,131.7097109188804
FDB49,OUT035,1640.2180925451871
FDX48,OUT049,2506.410356781465
FDY12,OUT049,870.2546743163804
FDS12,OUT049,2040.3730006910014
FDB60,OUT046,3083.746509552515
FDY60,OUT049,2239.582871482123
FDP48,OUT013,3112.5117649089248
FDK24,OUT013,691.4776566969203
FDO36,OUT017,3009.624677762026
FDY36,OUT018,1140.4564868785953
FDZ48,OUT013,1911.606520216014
FDJ48,OUT049,4041.7246545221565
FDZ12,OUT035,2064.6392992936385
FDY24,OUT027,1274.8518339694954
FDA23,OUT045,1619.5261956787915
FDZ12,OUT017,2411.478585417814
FDO24,OUT019,381.82746913689067
FDF12,OUT049,2448.8932758221454
FDM12,OUT019,488.02815200212586
FDX23,OUT027,2820.9860583527825
FDR24,OUT019,228.3510147404223
FDZ23,OUT046,3081.914338966601
FDZ60,OUT013,1657.6291319190361
FDS36,OUT027,2897.250142723912
FDZ47,OUT045,1568.1330559085284
FDN12,OUT035,1716.6832572843255
FDU60,OUT046,2745.502853961349
FDV36,OUT035,2049.956565908406
FDX48,OUT045,2520.7453746261626
FDT24,OUT017,1172.372153795805
FDT12,OUT019,573.0268905323658
FDO48,OUT035,3800.7845082613258
FDU60,OUT013,2650.028447802588
FDP36,OUT035,817.0301816333118
FDF24,OUT013,1398.8237973382109
FDW23,OUT017,596.1219415627542
FDQ24,OUT027,5875.526900308898
FDI36,OUT045,3069.3723017559278
FDZ12,OUT045,2063.906173693876
FDM12,OUT049,3106.2669039493976
FDK60,OUT027,2820.9860583527825
FDP36,OUT045,787.7572861871287
FDN48,OUT017,1462.157456889358
FDA47,OUT049,2586.9865878407595
FDZ47,OUT010,237.84253569365904
FDP48,OUT019,470.670781234471
FDK24,OUT049,788.3692812747623
FDX24,OUT017,1443.9233993639014
FDJ60,OUT018,2523.545912122767
FDL12,OUT018,938.5572377727804
FDW36,OUT013,1653.6573546869934
FDC48,OUT018,1275.6445231201487
FDM12,OUT046,3095.7389108616726
FDV36,OUT046,2086.467937533313
FDJ12,OUT010,567.6144282105289
FDV24,OUT027,4022.9433209762547
FDV48,OUT045,1287.3023703304827
FDB12,OUT017,1648.3446191401492
FDZ59,OUT045,2699.398235532499
FDY24,OUT046,909.4163779062633
FDA48,OUT013,3627.484225777474
FDP36,OUT027,1129.8343085330414
FDS60,OUT010,427.8986461686858
FDZ60,OUT045,1651.1498276980194
FDZ48,OUT027,2926.921846473404
FDQ60,OUT013,2010.701344081918
FDA35,OUT045,1998.873252867717
FDP24,OUT035,1992.3513242686022
FDG12,OUT013,1993.9306535626738
FDT60,OUT049,2043.460229341217
FDW48,OUT046,1296.5329545084735
FDB49,OUT013,1567.4019273541323
FDS12,OUT045,2007.587319370074
FDC60,OUT013,1426.5646296379202
FDD48,OUT049,1950.2553598893062
FDD48,OUT017,1923.5864446317908
FDX60,OUT035,1289.6588412194549
FDW36,OUT045,1652.093242016922
FDV24,OUT035,2458.9677524195636
FDL36,OUT035,1383.6308981385646
FDB37,OUT017,3988.0795254659547
FDI36,OUT027,5818.278988929021
FDB60,OUT027,5751.310053015772
FDI48,OUT027,1190.9867562382062
FDU48,OUT019,287.94974191425956
FDH48,OUT035,1362.0856118106924
FDM12,OUT027,5122.86421001546
FDE36,OUT013,2529.282885270935
FDN48,OUT049,1392.8858459459384
FDA48,OUT017,3721.747413473636
FDQ60,OUT049,2020.9081512735297
FDK48,OUT035,1131.214356624637
FDH24,OUT045,2576.352796625842
FDG60,OUT017,3886.793224670835
FDM36,OUT045,2872.842288994996
FDO12,OUT045,3074.542083477984
FDK36,OUT018,744.8351083407075
FDB49,OUT027,2850.4325527582537
FDQ12,OUT049,3805.968368212884
FDI24,OUT018,2826.367065012023
FDK60,OUT045,1556.8225721845636
FDY36,OUT013,1255.561108064931
FDM24,OUT013,2407.1360771664463
FDK36,OUT010,131.7097109188804
FDR36,OUT018,610.8203493603114
FDV36,OUT018,2005.79069835908
FDJ12,OUT046,3432.307438308388
FDO36,OUT010,446.4735994076236
FDS48,OUT049,2495.165027719153
FDV12,OUT019,235.40442014264937
FDH60,OUT035,3023.9895811781053
FDN24,OUT018,872.359894440171
FDV48,OUT046,1308.2493788198537
FDN60,OUT013,2540.469057723395
FDA35,OUT013,2021.6295779487673
FDH12,OUT046,1656.5293923793056
FDY11,OUT027,1424.4777046616725
FDY12,OUT027,1097.603724121656
FDS36,OUT018,1706.7745405286055
FDX48,OUT035,2519.3325713108748
FDH12,OUT010,241.9775243507447
FDL12,OUT049,1019.2074694319273
FDC60,OUT035,1387.2691823448445
FDN24,OUT013,934.9000732055434
FDW60,OUT017,2876.9413745996035
FDX24,OUT010,222.17834843192966
FDM60,OUT027,1030.7991900124152
FDT12,OUT049,3734.72476023737
FDI60,OUT017,1045.595374163711
FDJ36,OUT046,1652.5877490137968
FDP48,OUT035,3107.627542684879
FDY48,OUT027,2868.2862093018507
FDO24,OUT018,2472.8218039985163
FDN48,OUT013,1424.636324007315
FDE24,OUT046,2110.210107109651
FDQ24,OUT035,4082.9031908984352
FDC48,OUT045,1291.7079224069973
FDA47,OUT019,383.11956013766047
FDM60,OUT045,641.7501809241091
FDQ36,OUT027,1027.8247272395322
FDL48,OUT045,784.4572333212565
FDI36,OUT035,3074.990092352985
FDZ36,OUT010,488.55653333646524
FDH60,OUT013,3018.0074872765517
FDI60,OUT035,1077.581027396906
FDK36,OUT049,793.7382559047915
FDU12,OUT017,4096.873205126159
FDK24,OUT017,741.0508718332158
FDI24,OUT046,2872.2669388483196
FDY48,OUT049,1644.8215832214287
FDX12,OUT027,5875.526900308898
FDI48,OUT046,802.2608875450908
FDX11,OUT017,3119.811787485637
FDA36,OUT035,3090.1251919950837
FDI36,OUT010,503.5144787121006
FDH48,OUT046,1368.981546453907
FDV12,OUT046,1573.5433978504325
FDO36,OUT045,2960.5341354392126
FDC37,OUT045,1656.1997606939215
FDH24,OUT019,381.5436793784085
FDX23,OUT045,1454.1824184115353
FDD48,OUT046,1938.9045135647966
FDU48,OUT049,2067.2151777826953
FDC60,OUT018,1366.1777779454756
FDX24,OUT018,1438.5747181864897
FDT36,OUT019,131.7097109188804
FDZ59,OUT017,2697.1441139245594
FDO48,OUT017,3808.358108926906
FDA35,OUT035,2007.988836749624
FDT60,OUT035,1999.6132027853275
FDH12,OUT018,1633.8633341268824
FDY60,OUT035,2102.640201646617
FDQ60,OUT018,1943.2016007041636
FDT60,OUT010,271.84047524102886
FDY60,OUT013,2423.6623561802744
FDA23,OUT010,238.73377130323462
FDU24,OUT018,1487.017533975569
FDM12,OUT013,3071.2046813577495
FDI60,OUT027,1417.803019376819
FDR36,OUT049,661.6517326739953
FDU11,OUT049,2021.1521991647887
FDU59,OUT017,2554.698493802321
FDP23,OUT010,573.3479039775656
FDT59,OUT046,3846.010495670688
FDU35,OUT018,1560.6027290947127
FDQ47,OUT046,642.3640861137654
FDS23,OUT013,2043.4003231974734
FDS35,OUT049,1082.0211232342085
FDX35,OUT018,3470.8319078814766
FDS59,OUT049,1660.0086592430596
FDY35,OUT013,680.2967118335822
FDY47,OUT019,287.94974191425956
FDN23,OUT018,2371.376078256595
FDV23,OUT017,2016.7590945501745
FDP59,OUT017,1645.9957277985543
FDQ11,OUT010,573.3479039775656
FDX47,OUT045,2538.0396194122713
FDT11,OUT019,487.1295922273745
FDT59,OUT019,573.0268905323658
FDV47,OUT045,1354.3928820516878
FDW35,OUT013,674.5474775028339
FDQ23,OUT046,1654.605996543611
FDU23,OUT017,2723.2224153318
FDV11,OUT017,2896.0956217064922
FDO23,OUT046,1451.4236915832964
FDU59,OUT035,2564.2696370887224
FDP59,OUT035,1651.2412109764148
FDO11,OUT013,4133.449307861152
FDV35,OUT019,366.1932826786071
FDW59,OUT049,1337.9899025284979
FDQ59,OUT017,1323.6352884868968
FDV23,OUT049,2042.2668396568906
FDW35,OUT027,1031.5763597207965
FDP59,OUT013,1649.9934794776634
FDX35,OUT027,5875.526900308898
FDO11,OUT019,573.0268905323658
FDS47,OUT018,1377.7554769205456
FDT23,OUT027,1981.9765921936712
FDT47,OUT013,1556.1030898115466
FDR59,OUT018,3861.528319824049
FDS59,OUT017,1736.3078123323162
FDR35,OUT017,3046.374962539451
FDT11,OUT013,3085.8224365890305
FDV35,OUT017,2485.2583302167754
FDW47,OUT035,1990.1990628437043
FDV23,OUT013,2015.8991609125837
FDW11,OUT045,1076.6248289248128
FDU47,OUT027,3012.3962105493097
FDW59,OUT027,2435.771687113519
FDX59,OUT017,586.4318834875651
FDR47,OUT013,3040.5216728982355
FDQ59,OUT049,1354.426235231249
FDT59,OUT013,3836.9822934196536
FDX59,OUT049,638.3434753318533
FDS11,OUT045,3800.864063180083
FDW11,OUT010,132.86545905145545
FDV59,OUT049,3633.965887485396
FDT47,OUT046,1541.6686242367148
FDP23,OUT019,573.0268905323658
FDW11,OUT046,1043.8471055882715
FDS35,OUT035,1085.5328809996179
FDP11,OUT018,3428.3555065237865
FDP11,OUT049,3663.0688650389893
FDV59,OUT027,5875.526900308898
FDR23,OUT046,2869.440917900182
FDS23,OUT018,1975.690421427261
FDV11,OUT018,2788.5409477576072
FDP23,OUT017,3726.468409488743
FDW11,OUT035,1009.3896774689788
FDQ47,OUT019,131.7097109188804
FDQ23,OUT045,1649.153341653131
FDW59,OUT018,1341.833191009959
FDS47,OUT019,207.33358499571852
FDU11,OUT010,270.78474727844014
FDR47,OUT045,3043.6446670180576
FDX47,OUT010,367.50746425135725
FDO11,OUT045,4098.618476619872
FDQ23,OUT049,1637.6005020962966
FDV35,OUT027,4111.727308949847
FDR11,OUT046,2574.0743049273865
FDU35,OUT049,1569.3371270983491
FDT35,OUT035,2752.4896229245705
FDW47,OUT017,2008.7345933444446
FDX59,OUT010,131.7097109188804
FDT35,OUT013,2578.0310666652026
FDP59,OUT049,1647.5017451441818
FDX47,OUT035,2473.222056505506
FDS47,OUT010,199.9362919941287
FDV35,OUT045,2517.1151186615457
FDR11,OUT010,381.16044032339073
FDT35,OUT027,4304.689430783061
FDZ35,OUT013,1651.6557157301736
FDU47,OUT035,2030.6251494243013
FDT59,OUT010,573.3479039775656
FDQ47,OUT049,638.3434753318533
FDV11,OUT013,2880.8494206065543
FDQ11,OUT013,4167.469224827133
FDP23,OUT049,3657.4413052681284
FDT35,OUT045,2762.292005997131
FDU59,OUT045,2581.2477639975273
FDO11,OUT035,4123.790503719738
FDX35,OUT035,3780.291178269427
FDU35,OUT035,1625.96223352433
FDO11,OUT017,4112.923285166376
FDX59,OUT035,632.264357862861
FDR11,OUT027,4255.847919089586
FDV59,OUT013,3634.742900828802
FDQ11,OUT049,4105.214709463995
FDQ11,OUT045,4116.347283961691
FDZ35,OUT019,248.5632790514025
FDR47,OUT046,3052.598151775512
FDV59,OUT017,3717.788096931289
FDR23,OUT035,2868.042806122441
FDT11,OUT045,3081.582121572013
FDQ47,OUT013,660.3191546460095
FDX35,OUT010,574.6244063237928
FDT35,OUT046,2746.326120027447
FDT47,OUT035,1539.3087795564345
FDU59,OUT018,2478.408431670514
FDU47,OUT046,2104.8126967425383
FDV23,OUT046,2040.8028734705792
FDU47,OUT049,2064.165832444342
FDU11,OUT046,1992.5618002411989
FDS59,OUT046,1658.3986024987107
FDV23,OUT010,273.03958725697163
FDQ11,OUT017,4160.863260361145
FDV47,OUT027,2318.3216539982245
FDS23,OUT027,3006.3305485589117
FDO23,OUT049,1490.6489165199578
FDT23,OUT017,1267.9869859029488
FDY47,OUT017,2016.6360741065594
FDS11,OUT018,3504.0586254096006
FDT47,OUT010,228.7342444909297
FDT11,OUT049,3134.7410467630507
FDT23,OUT035,1300.3891786159083
FDW35,OUT046,661.2105762363982
FDN23,OUT017,2431.5065000651102
FDQ59,OUT018,1342.281801596048
FDS11,OUT013,3770.211966279195
FDW47,OUT018,1957.8140736416472
FDU11,OUT019,277.27396245477104
FDT47,OUT017,1543.3302621524317
FDT47,OUT018,1556.6239702599635
FDO11,OUT018,3666.773638892553
FDY35,OUT017,732.6629322881444
FDR11,OUT018,2478.9239649315164
FDX35,OUT049,3699.820229876884
FDQ23,OUT018,1627.899871377609
FDP59,OUT019,248.46673952707542
FDR11,OUT017,2532.8773946122137
FDQ47,OUT027,1024.211404136888
FDU35,OUT017,1552.4201422191863
FDU35,OUT013,1564.2886929796502
FDV47,OUT046,1349.356021447043
FDR47,OUT035,3051.0818731300305
FDR47,OUT019,502.59735433762927
FDT35,OUT049,2716.482070289981
FDT35,OUT018,2657.5931050287395
FDV35,OUT013,2454.760184639892
FDU47,OUT013,2090.712084967463
FDT23,OUT010,152.76855672229968
FDV11,OUT027,4444.777689789101
FDW47,OUT027,2994.4515125713156
FDY35,OUT046,794.5064534900963
FDP23,OUT046,3720.0812669918987
FDO49,OUT018,744.6475989163472
FDO49,OUT013,793.6348479828761
FDM25,OUT046,2874.3304736519517
FDN13,OUT035,1570.449125830448
FDQ49,OUT018,2441.7185120984977
FDQ49,OUT010,381.3301596595775
FDN49,OUT017,592.9411272355727
FDP37,OUT035,2012.764410603958
FDK25,OUT018,2668.200452463343
FDP01,OUT046,2499.4130397196914
FDM25,OUT045,2867.5193971467547
FDQ49,OUT049,2508.3767584874504
FDL25,OUT013,1467.0332889342733
FDK25,OUT046,2694.9873950539036
FDQ49,OUT035,2513.5392888073343
FDM01,OUT045,1648.7969285519252
FDO01,OUT019,286.70298220069816
FDR37,OUT019,461.2752849671965
FDM13,OUT027,3012.3962105493097
FDQ37,OUT017,3026.789424991933
FDO13,OUT027,4295.472214395236
FDO13,OUT018,2491.980572021626
FDQ49,OUT045,2580.675317883568
FDM13,OUT046,2057.9809309985044
FDP01,OUT013,2453.352267807667
FDM13,OUT045,2022.772572732518
FDL13,OUT027,5875.526900308898
FDO49,OUT035,836.6859430014069
FDQ37,OUT019,502.59735433762927
FDN01,OUT017,2861.1191542680294
FDP49,OUT017,855.647128141407
FDL25,OUT027,2775.7321628505156
FDL25,OUT045,1446.2301506669558
FDP37,OUT049,2065.8364395064655
FDL25,OUT046,1403.4375789908497
FDN49,OUT027,1030.7991900124152
FDM25,OUT019,425.2356351309835
FDN13,OUT027,2864.7399744361064
FDK25,OUT013,2723.732182464324
FDP01,OUT027,4036.6388155065274
FDN25,OUT045,883.4796289219522
FDR37,OUT018,3022.0190766242413
FDO01,OUT017,2074.286139145535
FDO01,OUT035,2055.9184978262206
FDN25,OUT046,952.8170071772132
FDN49,OUT045,638.4811149716791
FDN13,OUT018,1557.4711127145817
FDN25,OUT017,855.7072696359126
FDP37,OUT027,3006.3305485589117
FDM01,OUT049,1648.637018552953
FDM13,OUT049,2055.558254053445
FDO49,OUT017,777.3860138656362
FDN01,OUT013,2853.4880332327593
FDN49,OUT013,672.88131208451
FDP37,OUT010,278.51410501315326
FDL13,OUT035,3881.3766804534675
FDO37,OUT046,3846.5366393667773
FDM25,OUT049,2890.9896181561035
FDP37,OUT046,2050.141264539758
FDP49,OUT035,894.4574411301782
FDP01,OUT049,2497.883478755165
FDP01,OUT045,2509.002354086079
FDQ37,OUT049,3064.336632137756
FDO13,OUT046,2572.6799561939656
FDQ37,OUT045,3040.0318854358593
FDN01,OUT035,2888.755399021178
FDL13,OUT046,3838.047026130882
FDQ37,OUT018,2963.2287938267978
FDR37,OUT017,3058.9156139014185
FDL25,OUT035,1419.3170568451505
FDP01,OUT018,2423.8415312491225
FDN25,OUT027,1277.4695050493965
FDO01,OUT010,279.1876907312677
FDO13,OUT035,2618.9702918949943
FDO01,OUT013,2091.9359498750655
FDO49,OUT045,786.9850619818144
FDS49,OUT027,2015.5689560424412
FDC26,OUT013,1747.3409022515946
FDG02,OUT049,3101.818004966108
FDR49,OUT045,780.0473176381447
FDZ25,OUT017,2781.4498874934025
FDX13,OUT019,573.1767405636077
FDO38,OUT010,156.13220730640876
FDM14,OUT018,1686.7581420670433
FDM14,OUT013,1655.021506521113
FDC50,OUT019,234.25570701961144
FDK26,OUT010,487.6579735617138
FDF50,OUT018,3022.9745585852565
FDI50,OUT019,573.0268905323658
FDL26,OUT045,2519.2817678955003
FDI02,OUT027,2930.9635866322064
FDB14,OUT017,1443.207184908585
FDL26,OUT046,2501.2542865011224
FDS01,OUT035,2929.969487012623
FDE02,OUT035,1518.413108359853
FDY13,OUT046,1189.8148663379989
FDU01,OUT049,3086.7587550443145
FDY01,OUT046,1936.7914338779403
FDG14,OUT049,2457.686671985203
FDV49,OUT017,4208.633313597254
FDR13,OUT017,1932.7070493874653
FDZ37,OUT035,1373.3035385053495
FDY25,OUT035,3060.4695758709145
FDT13,OUT045,3061.8895642466177
FDO50,OUT045,1380.5002396130183
FDT13,OUT018,2990.7131993965754
FDD14,OUT027,5065.850696603138
FDY49,OUT018,2627.6752963694908
FDD14,OUT046,3078.19227041374
FDU37,OUT019,169.75380925234342
FDL14,OUT045,2471.2213799910796
FDE38,OUT035,2720.1203856953057
FDR13,OUT045,1923.4241109774805
FDB50,OUT019,169.43680550175463
FDK50,OUT019,384.0022798585592
FDE38,OUT049,2714.1565805022906
FDS37,OUT046,1950.2619411381154
FDB14,OUT049,1445.2437144244489
FDW25,OUT018,1332.4223367430784
FDC14,OUT045,639.4123132696508
FDV25,OUT046,3741.3953396766133
FDV25,OUT017,3843.357709969273
FDB02,OUT017,2899.1801349282414
FDZ01,OUT019,248.5632790514025
FDH50,OUT049,3158.25842578686
FDN02,OUT018,3222.490387184187
FDY25,OUT045,3103.5758381737182
FDJ50,OUT027,1131.2229648502523
FDY01,OUT045,1907.4973771592042
FDE02,OUT018,1433.30785403416
FDK38,OUT046,2448.0683402950267
FDI50,OUT017,3902.810494783199
FDX13,OUT035,4103.128061554082
FDU01,OUT018,2985.980900549359
FDK50,OUT049,2594.5962543758365
FDA25,OUT027,2868.2862093018507
FDI02,OUT049,1749.3592796331834
FDF14,OUT013,2407.1845033991494
FDJ50,OUT046,938.3007084331508
FDS01,OUT013,2994.645183472329
FDL38,OUT017,1351.4025703140662
FDG02,OUT045,3066.315919547396
FDJ38,OUT045,3085.841092310256
FDK38,OUT019,362.7505220187839
FDB50,OUT035,1299.8430555310636
FDB38,OUT010,383.7048705982758
