Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDI36,OUT017,3105.041525
FDJ36,OUT013,1784.4287381818183
FDZ60,OUT046,1548.6861522123897
FDX48,OUT013,2660.950403030303
FDZ12,OUT027,3242.062071532846
FDU36,OUT017,1559.3429752688176
FDX60,OUT049,1335.1786749999999
FDJ12,OUT027,5329.314724444443
FDD48,OUT027,3242.062071532846
FDO48,OUT010,584.7577647727273
FDL24,OUT046,3104.1898299065424
FDD36,OUT013,1800.19222295082
FDP48,OUT010,482.69954262295084
FDX12,OUT049,3731.4203350253806
FDE36,OUT046,2611.459542342343
FDZ36,OUT049,3387.2047231707293
FDA11,OUT049,1559.3429752688176
FDN48,OUT010,219.21852093023253
FDQ12,OUT013,4161.868242857144
FDO36,OUT018,3387.2047231707293
FDA35,OUT018,1752.2524400000007
FDZ59,OUT035,2611.459542342343
FDQ36,OUT013,507.0464036697249
FDF24,OUT046,1226.1860613861381
FDA11,OUT013,1559.3429752688176
FDQ12,OUT017,4161.868242857144
FDP36,OUT046,796.6660672268908
FDA48,OUT027,5329.314724444443
FDJ12,OUT018,3327.952582926828
FDY12,OUT035,933.6314425287358
FDH12,OUT027,2517.8820884848474
FDA47,OUT035,2611.459542342343
FDT36,OUT049,583.8145788617884
FDQ48,OUT049,1559.3429752688176
FDC60,OUT027,2517.8820884848474
FDZ47,OUT018,1372.688490740741
FDY36,OUT035,1103.1862133333336
FDG60,OUT045,4161.868242857144
FDM60,OUT019,92.67548155339806
FDT12,OUT035,3717.6324421768686
FDL12,OUT045,933.6314425287358
FDY59,OUT017,1498.23940862069
FDW23,OUT027,1378.263185276074
FDX12,OUT017,4161.868242857144
FDQ60,OUT035,2140.5192583333323
FDQ60,OUT027,3242.062071532846
FDW24,OUT018,711.062820869565
FDF12,OUT035,2490.5268867052023
FDM12,OUT045,3187.0617825242707
FDK48,OUT013,1498.23940862069
FDV12,OUT010,219.21852093023253
FDH24,OUT013,2453.7477006993004
FDX24,OUT049,1335.1786749999999
FDT48,OUT045,3187.0617825242707
FDR24,OUT046,1441.4110827586208
FDW60,OUT035,2888.49101011236
FDG60,OUT010,584.7577647727273
FDJ12,OUT035,3717.6324421768686
FDX12,OUT013,3358.0237087378637
FDV48,OUT035,1498.23940862069
FDI36,OUT049,2793.8219167785232
FDD36,OUT045,1800.19222295082
FDR12,OUT010,425.93559145299156
FDY60,OUT018,1752.2524400000007
FDT60,OUT013,2065.1831122807016
FDV36,OUT019,281.48208181818165
FDC37,OUT010,281.48208181818165
FDJ60,OUT027,4117.317712631577
FDE36,OUT010,425.93559145299156
FDV12,OUT027,2517.8820884848474
FDW12,OUT018,2232.8470218487396
FDK36,OUT045,796.6660672268908
FDW60,OUT046,2551.8435967479686
FDN24,OUT035,933.6314425287358
FDQ60,OUT017,2140.5192583333323
FDT36,OUT017,583.8145788617884
FDZ36,OUT019,482.69954262295084
FDM24,OUT010,346.8972837209304
FDI48,OUT045,796.6660672268908
FDS24,OUT017,1441.4110827586208
FDQ48,OUT045,1559.3429752688176
FDV36,OUT013,2065.1831122807016
FDK48,OUT010,165.91858165137606
FDR48,OUT046,2490.5268867052023
FDX11,OUT027,5329.314724444443
FDK48,OUT018,1103.1862133333336
FDY11,OUT045,1103.1862133333336
FDR12,OUT046,3104.1898299065424
FDG60,OUT018,3327.952582926828
FDO12,OUT027,5329.314724444443
FDC37,OUT046,1661.6931960784311
FDU60,OUT027,4117.317712631577
FDX36,OUT027,5329.314724444443
FDJ36,OUT018,1372.688490740741
FDA23,OUT018,1372.688490740741
FDS60,OUT017,2888.49101011236
FDE24,OUT013,2227.6349584158415
FDR36,OUT027,1378.263185276074
FDV60,OUT046,3105.041525
FDH60,OUT018,3105.041525
FDH24,OUT027,4117.317712631577
FDY11,OUT035,1103.1862133333336
FDO60,OUT049,677.1027476190475
FDL36,OUT046,1441.4110827586208
FDB37,OUT018,3327.952582926828
FDQ24,OUT046,4027.340974999999
FDI12,OUT035,1441.4110827586208
FDI12,OUT018,1335.1786749999999
FDC37,OUT018,1372.688490740741
FDQ12,OUT018,3327.952582926828
FDB36,OUT049,2140.5192583333323
FDC48,OUT013,1498.23940862069
FDX48,OUT046,2660.950403030303
FDU48,OUT046,1864.5118683333335
FDR48,OUT019,346.8972837209304
FDN12,OUT049,1548.6861522123897
FDD36,OUT046,1800.19222295082
FDB12,OUT027,2517.8820884848474
FDM36,OUT018,3104.1898299065424
FDP36,OUT049,796.6660672268908
FDO24,OUT017,2222.6712822580644
FDC37,OUT035,1661.6931960784311
FDA36,OUT046,2778.989278
FDD48,OUT013,2017.4411908256889
FDL24,OUT017,2888.49101011236
FDA48,OUT035,3731.4203350253806
FDU60,OUT049,2453.7477006993004
FDX36,OUT035,3731.4203350253806
FDF24,OUT045,1226.1860613861381
FDO48,OUT027,5329.314724444443
FDI24,OUT049,2551.8435967479686
FDI48,OUT018,795.2466764227644
FDU48,OUT013,1864.5118683333335
FDV12,OUT045,1559.3429752688176
FDZ23,OUT019,482.69954262295084
FDZ47,OUT019,219.21852093023253
FDD48,OUT035,2017.4411908256889
FDT48,OUT035,3105.041525
FDL12,OUT010,165.91858165137606
FDI12,OUT027,2517.8820884848474
FDL12,OUT017,795.2466764227644
FDI36,OUT013,2793.8219167785232
FDJ48,OUT018,3327.952582926828
FDC48,OUT049,1213.5094930693062
FDD36,OUT017,2282.9788814814815
FDC37,OUT017,1661.6931960784311
FDB60,OUT019,482.69954262295084
FDZ47,OUT013,1559.3429752688176
FDY48,OUT017,1661.6931960784311
FDX36,OUT010,584.7577647727273
FDJ60,OUT010,425.93559145299156
FDO36,OUT046,2551.8435967479686
FDP24,OUT018,1752.2524400000007
FDY36,OUT010,165.91858165137606
FDS60,OUT049,3387.2047231707293
FDM60,OUT035,677.1027476190475
FDZ23,OUT017,3187.0617825242707
FDN48,OUT046,1441.4110827586208
FDK60,OUT013,1559.3429752688176
FDS24,OUT019,219.21852093023253
FDO48,OUT049,3717.6324421768686
FDA36,OUT049,2778.989278
FDH48,OUT027,2517.8820884848474
FDU36,OUT045,1559.3429752688176
FDS48,OUT018,2232.8470218487396
FDB37,OUT045,4161.868242857144
FDM12,OUT018,2793.8219167785232
FDE24,OUT049,2227.6349584158415
FDV36,OUT049,2282.9788814814815
FDO60,OUT045,796.6660672268908
FDI48,OUT019,165.91858165137606
FDB49,OUT035,1879.0540500000009
FDX48,OUT049,2660.950403030303
FDY12,OUT049,933.6314425287358
FDS12,OUT049,2065.1831122807016
FDB60,OUT046,3187.0617825242707
FDY60,OUT049,2227.6349584158415
FDP48,OUT013,3387.2047231707293
FDK24,OUT013,507.0464036697249
FDO36,OUT017,3387.2047231707293
FDY36,OUT018,1103.1862133333336
FDZ48,OUT013,2017.4411908256889
FDJ48,OUT049,4027.340974999999
FDZ12,OUT035,2227.6349584158415
FDY24,OUT027,1378.263185276074
FDA23,OUT045,1661.6931960784311
FDZ12,OUT017,2490.5268867052023
FDO24,OUT019,346.8972837209304
FDF12,OUT049,2490.5268867052023
FDM12,OUT019,482.69954262295084
FDX23,OUT027,2517.8820884848474
FDR24,OUT019,219.21852093023253
FDZ23,OUT046,3187.0617825242707
FDZ60,OUT013,1548.6861522123897
FDS36,OUT027,2517.8820884848474
FDZ47,OUT045,1559.3429752688176
FDN12,OUT035,1548.6861522123897
FDU60,OUT046,2453.7477006993004
FDV36,OUT035,2282.9788814814815
FDX48,OUT045,2660.950403030303
FDT24,OUT017,1103.1862133333336
FDT12,OUT019,584.7577647727273
FDO48,OUT035,3717.6324421768686
FDU60,OUT013,2453.7477006993004
FDP36,OUT035,796.6660672268908
FDF24,OUT013,1226.1860613861381
FDW23,OUT017,677.1027476190475
FDQ24,OUT027,6280.89088
FDI36,OUT045,2793.8219167785232
FDZ12,OUT045,2227.6349584158415
FDM12,OUT049,2793.8219167785232
FDK60,OUT027,2517.8820884848474
FDP36,OUT045,796.6660672268908
FDN48,OUT017,1335.1786749999999
FDA47,OUT049,2611.459542342343
FDZ47,OUT010,219.21852093023253
FDP48,OUT019,482.69954262295084
FDK24,OUT049,796.6660672268908
FDX24,OUT017,1335.1786749999999
FDJ60,OUT018,2232.8470218487396
FDL12,OUT018,795.2466764227644
FDW36,OUT013,1548.6861522123897
FDC48,OUT018,1213.5094930693062
FDM12,OUT046,3187.0617825242707
FDV36,OUT046,2282.9788814814815
FDJ12,OUT010,584.7577647727273
FDV24,OUT027,4117.317712631577
FDV48,OUT045,1335.1786749999999
FDB12,OUT017,1784.4287381818183
FDZ59,OUT045,2611.459542342343
FDY24,OUT046,933.6314425287358
FDA48,OUT013,3358.0237087378637
FDP36,OUT027,1378.263185276074
FDS60,OUT010,425.93559145299156
FDZ60,OUT045,1548.6861522123897
FDZ48,OUT027,3242.062071532846
FDQ60,OUT013,2140.5192583333323
FDA35,OUT045,2140.5192583333323
FDP24,OUT035,2065.1831122807016
FDG12,OUT013,1800.19222295082
FDT60,OUT049,2065.1831122807016
FDW48,OUT046,1226.1860613861381
FDB49,OUT013,1559.3429752688176
FDS12,OUT045,2065.1831122807016
FDC60,OUT013,1498.23940862069
FDD48,OUT049,2017.4411908256889
FDD48,OUT017,2017.4411908256889
FDX60,OUT035,1226.1860613861381
FDW36,OUT045,1548.6861522123897
FDV24,OUT035,2490.5268867052023
FDL36,OUT035,1441.4110827586208
FDB37,OUT017,4161.868242857144
FDI36,OUT027,5329.314724444443
FDB60,OUT027,5329.314724444443
FDI48,OUT027,1378.263185276074
FDU48,OUT019,281.48208181818165
FDH48,OUT035,1226.1860613861381
FDM12,OUT027,5329.314724444443
FDE36,OUT013,2611.459542342343
FDN48,OUT049,1335.1786749999999
FDA48,OUT017,3731.4203350253806
FDQ60,OUT049,2140.5192583333323
FDK48,OUT035,1103.1862133333336
FDH24,OUT045,2453.7477006993004
FDG60,OUT017,4161.868242857144
FDM36,OUT045,3104.1898299065424
FDO12,OUT045,3105.041525
FDK36,OUT018,711.062820869565
FDB49,OUT027,2517.8820884848474
FDQ12,OUT049,4161.868242857144
FDI24,OUT018,2888.49101011236
FDK60,OUT045,1559.3429752688176
FDY36,OUT013,1103.1862133333336
FDM24,OUT013,2490.5268867052023
FDK36,OUT010,92.67548155339806
FDR36,OUT018,507.0464036697249
FDV36,OUT018,1752.2524400000007
FDJ12,OUT046,3717.6324421768686
FDO36,OUT010,425.93559145299156
FDS48,OUT049,2660.950403030303
FDV12,OUT019,219.21852093023253
FDH60,OUT035,3105.041525
FDN24,OUT018,795.2466764227644
FDV48,OUT046,1498.23940862069
FDN60,OUT013,2894.220710714286
FDA35,OUT013,2140.5192583333323
FDH12,OUT046,1548.6861522123897
FDY11,OUT027,1378.263185276074
FDY12,OUT027,1378.263185276074
FDS36,OUT018,1372.688490740741
FDX48,OUT035,2660.950403030303
FDH12,OUT010,219.21852093023253
FDL12,OUT049,933.6314425287358
FDC60,OUT035,1498.23940862069
FDN24,OUT013,795.2466764227644
FDW60,OUT017,2888.49101011236
FDX24,OUT010,219.21852093023253
FDM60,OUT027,1378.263185276074
FDT12,OUT049,3717.6324421768686
FDI60,OUT017,1103.1862133333336
FDJ36,OUT046,1784.4287381818183
FDP48,OUT035,3387.2047231707293
FDY48,OUT027,2517.8820884848474
FDO24,OUT018,2232.8470218487396
FDN48,OUT013,1441.4110827586208
FDE24,OUT046,2227.6349584158415
FDQ24,OUT035,4425.2984470588235
FDC48,OUT045,1213.5094930693062
FDA47,OUT019,346.8972837209304
FDM60,OUT045,677.1027476190475
FDQ36,OUT027,1378.263185276074
FDL48,OUT045,796.6660672268908
FDI36,OUT035,3187.0617825242707
FDZ36,OUT010,482.69954262295084
FDH60,OUT013,3105.041525
FDI60,OUT035,1103.1862133333336
FDK36,OUT049,796.6660672268908
FDU12,OUT017,4425.2984470588235
FDK24,OUT017,711.062820869565
FDI24,OUT046,2551.8435967479686
FDY48,OUT049,1661.6931960784311
FDX12,OUT027,6280.89088
FDI48,OUT046,796.6660672268908
FDX11,OUT017,3387.2047231707293
FDA36,OUT035,2778.989278
FDI36,OUT010,482.69954262295084
FDH48,OUT046,1441.4110827586208
FDV12,OUT046,1559.3429752688176
FDO36,OUT045,2551.8435967479686
FDC37,OUT045,1661.6931960784311
FDH24,OUT019,346.8972837209304
FDX23,OUT045,1498.23940862069
FDD48,OUT046,2017.4411908256889
FDU48,OUT049,1864.5118683333335
FDC60,OUT018,1335.1786749999999
FDX24,OUT018,1213.5094930693062
FDT36,OUT019,92.67548155339806
FDZ59,OUT017,2611.459542342343
FDO48,OUT017,3717.6324421768686
FDA35,OUT035,2140.5192583333323
FDT60,OUT035,2065.1831122807016
FDH12,OUT018,1372.688490740741
FDY60,OUT035,2282.9788814814815
FDQ60,OUT018,1752.2524400000007
FDT60,OUT010,281.48208181818165
FDY60,OUT013,2490.5268867052023
FDA23,OUT010,219.21852093023253
FDU24,OUT018,1372.688490740741
FDM12,OUT013,2793.8219167785232
FDI60,OUT027,1378.263185276074
FDR36,OUT049,677.1027476190475
FDU11,OUT049,2065.1831122807016
FDU59,OUT017,2611.459542342343
FDP23,OUT010,584.7577647727273
FDT59,OUT046,4161.868242857144
FDU35,OUT018,1372.688490740741
FDQ47,OUT046,583.8145788617884
FDS23,OUT013,2065.1831122807016
FDS35,OUT049,1103.1862133333336
FDX35,OUT018,3327.952582926828
FDS59,OUT049,1784.4287381818183
FDY35,OUT013,507.0464036697249
FDY47,OUT019,281.48208181818165
FDN23,OUT018,2232.8470218487396
FDV23,OUT017,2065.1831122807016
FDP59,OUT017,1784.4287381818183
FDQ11,OUT010,584.7577647727273
FDX47,OUT045,2222.6712822580644
FDT11,OUT019,482.69954262295084
FDT59,OUT019,584.7577647727273
FDV47,OUT045,1441.4110827586208
FDW35,OUT013,507.0464036697249
FDQ23,OUT046,1879.0540500000009
FDU23,OUT017,2894.220710714286
FDV11,OUT017,2888.49101011236
FDO23,OUT046,1441.4110827586208
FDU59,OUT035,2222.6712822580644
FDP59,OUT035,1784.4287381818183
FDO11,OUT013,4425.2984470588235
FDV35,OUT019,346.8972837209304
FDW59,OUT049,1213.5094930693062
FDQ59,OUT017,1335.1786749999999
FDV23,OUT049,2065.1831122807016
FDW35,OUT027,1378.263185276074
FDP59,OUT013,1784.4287381818183
FDX35,OUT027,6280.89088
FDO11,OUT019,584.7577647727273
FDS47,OUT018,1335.1786749999999
FDT23,OUT027,2517.8820884848474
FDT47,OUT013,1559.3429752688176
FDR59,OUT018,3327.952582926828
FDS59,OUT017,1784.4287381818183
FDR35,OUT017,2793.8219167785232
FDT11,OUT013,2793.8219167785232
FDV35,OUT017,2453.7477006993004
FDW47,OUT035,1864.5118683333335
FDV23,OUT013,2065.1831122807016
FDW11,OUT045,1103.1862133333336
FDU47,OUT027,3242.062071532846
FDW59,OUT027,2517.8820884848474
FDX59,OUT017,583.8145788617884
FDR47,OUT013,3105.041525
FDQ59,OUT049,1335.1786749999999
FDT59,OUT013,4161.868242857144
FDX59,OUT049,583.8145788617884
FDS11,OUT045,3717.6324421768686
FDW11,OUT010,165.91858165137606
FDV59,OUT049,3717.6324421768686
FDT47,OUT046,1559.3429752688176
FDP23,OUT019,584.7577647727273
FDW11,OUT046,933.6314425287358
FDS35,OUT035,1103.1862133333336
FDP11,OUT018,3327.952582926828
FDP11,OUT049,3731.4203350253806
FDV59,OUT027,5329.314724444443
FDR23,OUT046,2551.8435967479686
FDS23,OUT018,1752.2524400000007
FDV11,OUT018,2888.49101011236
FDP23,OUT017,3717.6324421768686
FDW11,OUT035,933.6314425287358
FDQ47,OUT019,92.67548155339806
FDQ23,OUT045,1879.0540500000009
FDW59,OUT018,1213.5094930693062
FDS47,OUT019,219.21852093023253
FDU11,OUT010,281.48208181818165
FDR47,OUT045,3105.041525
FDX47,OUT010,346.8972837209304
FDO11,OUT045,4027.340974999999
FDQ23,OUT049,1879.0540500000009
FDV35,OUT027,4117.317712631577
FDR11,OUT046,2222.6712822580644
FDU35,OUT049,1559.3429752688176
FDT35,OUT035,2453.7477006993004
FDW47,OUT017,1864.5118683333335
FDX59,OUT010,92.67548155339806
FDT35,OUT013,2453.7477006993004
FDP59,OUT049,1784.4287381818183
FDX47,OUT035,2222.6712822580644
FDS47,OUT010,219.21852093023253
FDV35,OUT045,2453.7477006993004
FDR11,OUT010,346.8972837209304
FDT35,OUT027,4117.317712631577
FDZ35,OUT013,1784.4287381818183
FDU47,OUT035,2140.5192583333323
FDT59,OUT010,584.7577647727273
FDQ47,OUT049,583.8145788617884
FDV11,OUT013,2888.49101011236
FDQ11,OUT013,4425.2984470588235
FDP23,OUT049,3717.6324421768686
FDT35,OUT045,2453.7477006993004
FDU59,OUT045,2611.459542342343
FDO11,OUT035,4425.2984470588235
FDX35,OUT035,3731.4203350253806
FDU35,OUT035,1879.0540500000009
FDO11,OUT017,4425.2984470588235
FDX59,OUT035,583.8145788617884
FDR11,OUT027,4117.317712631577
FDV59,OUT013,3717.6324421768686
FDQ11,OUT049,4027.340974999999
FDQ11,OUT045,4027.340974999999
FDZ35,OUT019,219.21852093023253
FDR47,OUT046,3105.041525
FDV59,OUT017,3717.6324421768686
FDR23,OUT035,2888.49101011236
FDT11,OUT045,2793.8219167785232
FDQ47,OUT013,507.0464036697249
FDX35,OUT010,584.7577647727273
FDT35,OUT046,2453.7477006993004
FDT47,OUT035,1559.3429752688176
FDU59,OUT018,2232.8470218487396
FDU47,OUT046,2227.6349584158415
FDV23,OUT046,2065.1831122807016
FDU47,OUT049,2140.5192583333323
FDU11,OUT046,2065.1831122807016
FDS59,OUT046,1784.4287381818183
FDV23,OUT010,281.48208181818165
FDQ11,OUT017,4425.2984470588235
FDV47,OUT027,2517.8820884848474
FDS23,OUT027,3242.062071532846
FDO23,OUT049,1559.3429752688176
FDT23,OUT017,1498.23940862069
FDY47,OUT017,2140.5192583333323
FDS11,OUT018,3327.952582926828
FDT47,OUT010,219.21852093023253
FDT11,OUT049,2793.8219167785232
FDT23,OUT035,1498.23940862069
FDW35,OUT046,677.1027476190475
FDN23,OUT017,2490.5268867052023
FDQ59,OUT018,1335.1786749999999
FDS11,OUT013,3717.6324421768686
FDW47,OUT018,1752.2524400000007
FDU11,OUT019,281.48208181818165
FDT47,OUT017,1559.3429752688176
FDT47,OUT018,1372.688490740741
FDO11,OUT018,3327.952582926828
FDY35,OUT017,711.062820869565
FDR11,OUT018,2232.8470218487396
FDX35,OUT049,3731.4203350253806
FDQ23,OUT018,1372.688490740741
FDP59,OUT019,219.21852093023253
FDR11,OUT017,2222.6712822580644
FDQ47,OUT027,1378.263185276074
FDU35,OUT017,1559.3429752688176
FDU35,OUT013,1559.3429752688176
FDV47,OUT046,1226.1860613861381
FDR47,OUT035,3323.1396415841587
FDR47,OUT019,482.69954262295084
FDT35,OUT049,2453.7477006993004
FDT35,OUT018,2232.8470218487396
FDV35,OUT013,2453.7477006993004
FDU47,OUT013,2227.6349584158415
FDT23,OUT010,165.91858165137606
FDV11,OUT027,4117.317712631577
FDW47,OUT027,3242.062071532846
FDY35,OUT046,796.6660672268908
FDP23,OUT046,3717.6324421768686
FDO49,OUT018,711.062820869565
FDO49,OUT013,711.062820869565
FDM25,OUT046,2551.8435967479686
FDN13,OUT035,1559.3429752688176
FDQ49,OUT018,2232.8470218487396
FDQ49,OUT010,346.8972837209304
FDN49,OUT017,677.1027476190475
FDP37,OUT035,2065.1831122807016
FDK25,OUT018,2232.8470218487396
FDP01,OUT046,2453.7477006993004
FDM25,OUT045,2551.8435967479686
FDQ49,OUT049,2453.7477006993004
FDL25,OUT013,1498.23940862069
FDK25,OUT046,2611.459542342343
FDQ49,OUT035,2453.7477006993004
FDM01,OUT045,1879.0540500000009
FDO01,OUT019,281.48208181818165
FDR37,OUT019,482.69954262295084
FDM13,OUT027,3242.062071532846
FDQ37,OUT017,3105.041525
FDO13,OUT027,4117.317712631577
FDO13,OUT018,2232.8470218487396
FDQ49,OUT045,2453.7477006993004
FDM13,OUT046,1864.5118683333335
FDP01,OUT013,2453.7477006993004
FDM13,OUT045,1864.5118683333335
FDL13,OUT027,6280.89088
FDO49,OUT035,933.6314425287358
FDQ37,OUT019,482.69954262295084
FDN01,OUT017,2888.49101011236
FDP49,OUT017,795.2466764227644
FDL25,OUT027,2517.8820884848474
FDL25,OUT045,1335.1786749999999
FDP37,OUT049,2065.1831122807016
FDL25,OUT046,1498.23940862069
FDN49,OUT027,1378.263185276074
FDM25,OUT019,425.93559145299156
FDN13,OUT027,2517.8820884848474
FDK25,OUT013,2611.459542342343
FDP01,OUT027,4117.317712631577
FDN25,OUT045,933.6314425287358
FDR37,OUT018,3387.2047231707293
FDO01,OUT017,2282.9788814814815
FDO01,OUT035,2282.9788814814815
FDN25,OUT046,933.6314425287358
FDN49,OUT045,677.1027476190475
FDN13,OUT018,1372.688490740741
FDN25,OUT017,795.2466764227644
FDP37,OUT027,3242.062071532846
FDM01,OUT049,1879.0540500000009
FDM13,OUT049,1864.5118683333335
FDO49,OUT017,711.062820869565
FDN01,OUT013,2888.49101011236
FDN49,OUT013,507.0464036697249
FDP37,OUT010,281.48208181818165
FDL13,OUT035,4161.868242857144
FDO37,OUT046,4161.868242857144
FDM25,OUT049,2551.8435967479686
FDP37,OUT046,2065.1831122807016
FDP49,OUT035,933.6314425287358
FDP01,OUT049,2453.7477006993004
FDP01,OUT045,2453.7477006993004
FDQ37,OUT049,3105.041525
FDO13,OUT046,2611.459542342343
FDQ37,OUT045,3323.1396415841587
FDN01,OUT035,2888.49101011236
FDL13,OUT046,4161.868242857144
FDQ37,OUT018,3105.041525
FDR37,OUT017,3387.2047231707293
FDL25,OUT035,1498.23940862069
FDP01,OUT018,2232.8470218487396
FDN25,OUT027,1378.263185276074
FDO01,OUT010,281.48208181818165
FDO13,OUT035,2611.459542342343
FDO01,OUT013,2282.9788814814815
FDO49,OUT045,796.6660672268908
FDS49,OUT027,2517.8820884848474
FDC26,OUT013,1548.6861522123897
FDG02,OUT049,2778.989278
FDR49,OUT045,796.6660672268908
FDZ25,OUT017,2894.220710714286
FDX13,OUT019,584.7577647727273
FDO38,OUT010,165.91858165137606
FDM14,OUT018,1372.688490740741
FDM14,OUT013,1661.6931960784311
FDC50,OUT019,219.21852093023253
FDK26,OUT010,482.69954262295084
FDF50,OUT018,3105.041525
FDI50,OUT019,584.7577647727273
FDL26,OUT045,2894.220710714286
FDI02,OUT027,3242.062071532846
FDB14,OUT017,1335.1786749999999
FDL26,OUT046,2660.950403030303
FDS01,OUT035,2888.49101011236
FDE02,OUT035,1559.3429752688176
FDY13,OUT046,1103.1862133333336
FDU01,OUT049,3323.1396415841587
FDY01,OUT046,2017.4411908256889
FDG14,OUT049,2490.5268867052023
FDV49,OUT017,4425.2984470588235
FDR13,OUT017,1800.19222295082
FDZ37,OUT035,1498.23940862069
FDY25,OUT035,3387.2047231707293
FDT13,OUT045,2778.989278
FDO50,OUT045,1335.1786749999999
FDT13,OUT018,2793.8219167785232
FDD14,OUT027,5329.314724444443
FDY49,OUT018,2232.8470218487396
FDD14,OUT046,3387.2047231707293
FDU37,OUT019,165.91858165137606
FDL14,OUT045,2222.6712822580644
FDE38,OUT035,2611.459542342343
FDR13,OUT045,2017.4411908256889
FDB50,OUT019,165.91858165137606
FDK50,OUT019,425.93559145299156
FDE38,OUT049,2611.459542342343
FDS37,OUT046,1800.19222295082
FDB14,OUT049,1335.1786749999999
FDW25,OUT018,1213.5094930693062
FDC14,OUT045,677.1027476190475
FDV25,OUT046,3717.6324421768686
FDV25,OUT017,3717.6324421768686
FDB02,OUT017,2888.49101011236
FDZ01,OUT019,219.21852093023253
FDH50,OUT049,3387.2047231707293
FDN02,OUT018,3327.952582926828
FDY25,OUT045,3387.2047231707293
FDJ50,OUT027,1378.263185276074
FDY01,OUT045,1800.19222295082
FDE02,OUT018,1335.1786749999999
FDK38,OUT046,2490.5268867052023
FDI50,OUT017,4161.868242857144
FDX13,OUT035,4425.2984470588235
FDU01,OUT018,3323.1396415841587
FDK50,OUT049,2611.459542342343
FDA25,OUT027,2517.8820884848474
FDI02,OUT049,1784.4287381818183
FDF14,OUT013,2490.5268867052023
FDJ50,OUT046,933.6314425287358
FDS01,OUT013,2888.49101011236
FDL38,OUT017,1213.5094930693062
FDG02,OUT045,2778.989278
FDJ38,OUT045,2793.8219167785232
FDK38,OUT019,346.8972837209304
FDB50,OUT035,1226.1860613861381
FDB38,OUT010,346.8972837209304
FDC26,OUT027,3242.062071532846
FDE14,OUT027,2517.8820884848474
